REGION,TECHNOLOGY,RUN,VALUE
E07000033,BEST,nz-2040_hp-01,732.2693908806037
E07000033,BEST,nz-2045_hp-00,781.9045464575854
E07000033,BEST,nz-2045_hp-01,781.9045496183971
E07000033,BEST,nz-2050_hp-00,781.9045584532698
E07000033,BEST,nz-2050_hp-01,781.9045500490055
E07000033,Biomass boiler,nz-2040_hp-00,58.00753670313087
E07000033,Biomass boiler,nz-2040_hp-01,51.85571599736769
E07000033,Biomass boiler,nz-2045_hp-00,61.16891074670138
E07000033,Biomass boiler,nz-2045_hp-01,55.424772091472036
E07000033,Biomass boiler,nz-2050_hp-00,54.37427265694239
E07000033,Biomass boiler,nz-2050_hp-01,60.18676798507129
E07000033,Electric resistance heater,nz-2040_hp-00,807.6486575076947
E07000033,Electric resistance heater,nz-2040_hp-01,291.0359671806457
E07000033,Electric resistance heater,nz-2045_hp-00,416.0066259871696
E07000033,Electric resistance heater,nz-2045_hp-01,826.5969823522498
E07000033,Electric resistance heater,nz-2050_hp-00,3157.380189621987
E07000033,Electric resistance heater,nz-2050_hp-01,8602.287638199383
E07000033,Electric storage heater,nz-2040_hp-00,28.98807993646134
E07000033,Electric storage heater,nz-2040_hp-01,29.257118718770567
E07000033,Electric storage heater,nz-2045_hp-00,29.963510909317765
E07000033,Electric storage heater,nz-2045_hp-01,29.231126830444687
E07000033,Electric storage heater,nz-2050_hp-00,32.456534074743296
E07000033,Electric storage heater,nz-2050_hp-01,29.880749679316327
E07000033,Ground-source HP,nz-2040_hp-00,1628.2156214179622
E07000033,Ground-source HP,nz-2040_hp-01,1227.5027369280226
E07000033,Ground-source HP,nz-2045_hp-00,1750.192119363272
E07000033,Ground-source HP,nz-2045_hp-01,1629.0392467598524
E07000033,Ground-source HP,nz-2050_hp-00,2.8786146052685817
E07000033,Ground-source HP,nz-2050_hp-01,2.878719459322022
E07000033,H2 boiler,nz-2040_hp-00,46.451257262311
E07000033,H2 boiler,nz-2040_hp-01,840.9637514763906
E07000033,H2 boiler,nz-2045_hp-00,36.81110681034085
E07000033,H2 boiler,nz-2045_hp-01,29.04546886413806
E07000033,H2 boiler,nz-2050_hp-00,0.00017311557913807338
E07000033,H2 boiler,nz-2050_hp-01,12.311817028435248
E07000033,Heat interface unit,nz-2040_hp-00,42.82912952321485
E07000033,Heat interface unit,nz-2040_hp-01,67.04785691957461
E07000033,Heat interface unit,nz-2045_hp-00,123.72978553316771
E07000033,Heat interface unit,nz-2045_hp-01,120.1150474636384
E07000033,Heat interface unit,nz-2050_hp-00,573.6281967172774
E07000033,Heat interface unit,nz-2050_hp-01,792.7534160584171
E07000033,Gas boiler,nz-2040_hp-00,8563.36607807755
E07000033,Gas boiler,nz-2040_hp-01,8515.222271860233
E07000033,Gas boiler,nz-2045_hp-00,8549.312150333379
E07000033,Gas boiler,nz-2045_hp-01,8976.462340607908
E07000033,Gas boiler,nz-2050_hp-00,14085.511434402033
E07000033,Gas boiler,nz-2050_hp-01,9319.256738015856
E07000033,Oil boiler,nz-2040_hp-00,90.6578133074076
E07000033,Oil boiler,nz-2040_hp-01,90.95517539286845
E07000033,Oil boiler,nz-2045_hp-00,90.9470311953624
E07000033,Oil boiler,nz-2045_hp-01,90.899386485115
E07000033,Oil boiler,nz-2050_hp-00,1857.6466059209286
E07000033,Oil boiler,nz-2050_hp-01,84.23202867333984
E07000034,AAHP,nz-2040_hp-00,80.12975280750202
E07000034,AAHP,nz-2040_hp-01,54.21653025864514
E07000034,AAHP,nz-2045_hp-00,67.55355285461266
E07000034,AAHP,nz-2045_hp-01,48.61448851909368
E07000034,AAHP,nz-2050_hp-00,3.599250764173288e-06
E07000034,AAHP,nz-2050_hp-01,5.834562031942732e-05
E07000034,Air-source HP,nz-2040_hp-00,7650.3431611137885
E07000034,Air-source HP,nz-2040_hp-01,7788.381213511195
E07000034,Air-source HP,nz-2045_hp-00,7810.722734312156
E07000034,Air-source HP,nz-2045_hp-01,6918.862299647392
E07000034,Air-source HP,nz-2050_hp-00,6.1265151318439965
E07000034,Air-source HP,nz-2050_hp-01,973.967773612951
E07000034,AWHP,nz-2040_hp-00,4928.035150157265
E07000034,AWHP,nz-2040_hp-01,4895.348548002963
E07000034,AWHP,nz-2045_hp-00,4737.898778040255
E07000034,AWHP,nz-2045_hp-01,3781.5372982046674
E07000034,AWHP,nz-2050_hp-00,317.86720474847664
E07000034,AWHP,nz-2050_hp-01,383.2274072972292
E07000034,Building eff. measures (high),nz-2040_hp-00,4.250571645010625e-05
E07000034,Building eff. measures (high),nz-2040_hp-01,2.379733094757156e-05
E07000034,Building eff. measures (high),nz-2045_hp-00,2.7890765950933686e-05
E07000034,Building eff. measures (high),nz-2045_hp-01,1.9808122366159368e-05
E07000034,Building eff. measures (high),nz-2050_hp-00,1.4750160654341495e-06
E07000034,Building eff. measures (high),nz-2050_hp-01,4.1394438319907846e-05
E07000034,Building eff. measures (low),nz-2040_hp-00,165.03335806256337
E07000034,Building eff. measures (low),nz-2040_hp-01,155.88395765614052
E07000034,Building eff. measures (low),nz-2045_hp-00,151.46604005374434
E07000034,Building eff. measures (low),nz-2045_hp-01,151.46436387694385
E07000034,Building eff. measures (low),nz-2050_hp-00,17.74468713128048
E07000034,Building eff. measures (low),nz-2050_hp-01,398.00011553770145
E07000034,Building eff. measures (mid),nz-2040_hp-00,6.60497765025725e-05
E07000034,Building eff. measures (mid),nz-2040_hp-01,4.1829860183932284e-05
E07000034,Building eff. measures (mid),nz-2045_hp-00,4.4434213071446664e-05
E07000034,Building eff. measures (mid),nz-2045_hp-01,3.193662805465258e-05
E07000034,Building eff. measures (mid),nz-2050_hp-00,2.4141742762970197e-06
E07000034,Building eff. measures (mid),nz-2050_hp-01,6.971545874464418e-05
E07000034,BEST,nz-2040_hp-00,1074.7175410818647
E07000034,BEST,nz-2040_hp-01,1043.4363987638412
E07000034,BEST,nz-2045_hp-00,1074.7175525891428
E07000034,BEST,nz-2045_hp-01,1074.7175639410314
E07000034,BEST,nz-2050_hp-00,1074.7176018342298
E07000034,BEST,nz-2050_hp-01,1074.7175670498748
E07000034,Biomass boiler,nz-2040_hp-00,16.045249255687438
E07000034,Biomass boiler,nz-2040_hp-01,15.437674321736605
E07000034,Biomass boiler,nz-2045_hp-00,13.880128162049584
E07000034,Biomass boiler,nz-2045_hp-01,12.363018034843458
E07000034,Biomass boiler,nz-2050_hp-00,13.35853243121861
E07000034,Biomass boiler,nz-2050_hp-01,15.526450584610648
E07000034,Electric resistance heater,nz-2040_hp-00,1025.056447138834
E07000034,Electric resistance heater,nz-2040_hp-01,525.5059887941436
E07000034,Electric resistance heater,nz-2045_hp-00,551.2578407350574
E07000034,Electric resistance heater,nz-2045_hp-01,763.1251606129536
E07000034,Electric resistance heater,nz-2050_hp-00,1598.0378439314711
E07000034,Electric resistance heater,nz-2050_hp-01,7490.180529295508
E07000034,Electric storage heater,nz-2040_hp-00,54.95807224830101
E07000034,Electric storage heater,nz-2040_hp-01,57.05848897133294
E07000034,Electric storage heater,nz-2045_hp-00,57.844107270960116
E07000034,Electric storage heater,nz-2045_hp-01,55.63968842312582
E07000034,Electric storage heater,nz-2050_hp-00,64.57306844926624
E07000034,Electric storage heater,nz-2050_hp-01,56.43066956159297
E07000034,Ground-source HP,nz-2040_hp-00,249.0695569276012
E07000034,Ground-source HP,nz-2040_hp-01,148.33830249956645
E07000034,Ground-source HP,nz-2045_hp-00,460.04068414328935
E07000034,Ground-source HP,nz-2045_hp-01,365.74965320440697
E07000034,Ground-source HP,nz-2050_hp-00,1.653327683772125
E07000034,Ground-source HP,nz-2050_hp-01,1.6537616652894342
E07000034,H2 boiler,nz-2040_hp-00,22.94893756427085
E07000034,H2 boiler,nz-2040_hp-01,739.0056523704668
E07000034,H2 boiler,nz-2045_hp-00,4.833593526080008
E07000034,H2 boiler,nz-2045_hp-01,4.583841962488064
E07000034,H2 boiler,nz-2050_hp-00,0.0006775321135864475
E07000034,H2 boiler,nz-2050_hp-01,6.214536619607517
E07000034,Heat interface unit,nz-2040_hp-00,59.80916073536607
E07000034,Heat interface unit,nz-2040_hp-01,511.05988033498505
E07000034,Heat interface unit,nz-2045_hp-00,739.0224117925069
E07000034,Heat interface unit,nz-2045_hp-01,1684.1518761032876
E07000034,Heat interface unit,nz-2050_hp-00,4038.8392108545513
E07000034,Heat interface unit,nz-2050_hp-01,4235.912213614395
E07000034,Gas boiler,nz-2040_hp-00,10791.413683334516
E07000034,Gas boiler,nz-2040_hp-01,10183.45814218322
E07000034,Gas boiler,nz-2045_hp-00,10448.16812655758
E07000034,Gas boiler,nz-2045_hp-01,11256.646253795538
E07000034,Gas boiler,nz-2050_hp-00,16928.790081150317
E07000034,Gas boiler,nz-2050_hp-01,11483.955047559662
E07000034,Oil boiler,nz-2040_hp-00,37.43879501478736
E07000034,Oil boiler,nz-2040_hp-01,37.867764261768855
E07000034,Oil boiler,nz-2045_hp-00,37.593020558033366
E07000034,Oil boiler,nz-2045_hp-01,37.54299058450259
E07000034,Oil boiler,nz-2050_hp-00,2093.289372911105
E07000034,Oil boiler,nz-2050_hp-01,35.21235427699927
E07000035,AAHP,nz-2040_hp-00,30.421082666871673
E07000035,AAHP,nz-2040_hp-01,30.055407392780587
E07000035,AAHP,nz-2045_hp-00,27.648749120399888
E07000035,AAHP,nz-2045_hp-01,15.863480159912605
E07000035,AAHP,nz-2050_hp-00,2.627270815918353e-06
E07000035,AAHP,nz-2050_hp-01,3.0283831006743576e-05
E07000035,Air-source HP,nz-2040_hp-00,4589.684307289615
E07000035,Air-source HP,nz-2040_hp-01,4621.445162854477
E07000035,Air-source HP,nz-2045_hp-00,4662.046222429221
E07000035,Air-source HP,nz-2045_hp-01,4332.631965801357
E07000035,Air-source HP,nz-2050_hp-00,41.42512908879883
E07000035,Air-source HP,nz-2050_hp-01,3238.8290252113775
E07000035,AWHP,nz-2040_hp-00,1896.5927970035261
E07000035,AWHP,nz-2040_hp-01,1981.4950710722596
E07000035,AWHP,nz-2045_hp-00,1957.2211990812857
E07000035,AWHP,nz-2045_hp-01,1760.1332910676313
E07000035,AWHP,nz-2050_hp-00,405.4105526902893
E07000035,AWHP,nz-2050_hp-01,163.70156797939802
E07000035,Building eff. measures (high),nz-2040_hp-00,2.4934727554678784e-05
E07000035,Building eff. measures (high),nz-2040_hp-01,1.4863142217128377e-05
E07000035,Building eff. measures (high),nz-2045_hp-00,1.762089003274248e-05
E07000035,Building eff. measures (high),nz-2045_hp-01,1.2481558045313828e-05
E07000035,Building eff. measures (high),nz-2050_hp-00,8.829321296537085e-07
E07000035,Building eff. measures (high),nz-2050_hp-01,2.6140031744073818e-05
E07000035,Building eff. measures (low),nz-2040_hp-00,229.09129939314323
E07000035,Building eff. measures (low),nz-2040_hp-01,211.49836529600623
E07000035,Building eff. measures (low),nz-2045_hp-00,199.9275918901625
E07000035,Building eff. measures (low),nz-2045_hp-01,230.7156525608474
E07000035,Building eff. measures (low),nz-2050_hp-00,25.74853071076064
E07000035,Building eff. measures (low),nz-2050_hp-01,300.18957634559473
E07000035,Building eff. measures (mid),nz-2040_hp-00,3.8090827645972654e-05
E07000035,Building eff. measures (mid),nz-2040_hp-01,2.4397827720802676e-05
E07000035,Building eff. measures (mid),nz-2045_hp-00,2.6660047630434724e-05
E07000035,Building eff. measures (mid),nz-2045_hp-01,1.9256992161589407e-05
E07000035,Building eff. measures (mid),nz-2050_hp-00,1.3861816372010508e-06
E07000035,Building eff. measures (mid),nz-2050_hp-01,4.149518501627293e-05
E07000035,BEST,nz-2040_hp-00,408.0652912879123
E07000035,BEST,nz-2040_hp-01,408.06530310569667
E07000035,BEST,nz-2045_hp-00,408.06529784573183
E07000035,BEST,nz-2045_hp-01,408.0653030562378
E07000035,BEST,nz-2050_hp-00,408.06531926611353
E07000035,BEST,nz-2050_hp-01,408.06530257407144
E07000035,Biomass boiler,nz-2040_hp-00,57.65013202630731
E07000035,Biomass boiler,nz-2040_hp-01,69.21099972900751
E07000035,Biomass boiler,nz-2045_hp-00,64.26540152516388
E07000035,Biomass boiler,nz-2045_hp-01,62.63089809019081
E07000035,Biomass boiler,nz-2050_hp-00,60.05712996477019
E07000035,Biomass boiler,nz-2050_hp-01,126.25723841750882
E07000035,Electric resistance heater,nz-2040_hp-00,1127.9505721090582
E07000035,Electric resistance heater,nz-2040_hp-01,310.1583287022249
E07000035,Electric resistance heater,nz-2045_hp-00,581.8767080570618
E07000035,Electric resistance heater,nz-2045_hp-01,831.0558102034407
E07000035,Electric resistance heater,nz-2050_hp-00,1722.8554879317721
E07000035,Electric resistance heater,nz-2050_hp-01,4742.495333124566
E07000035,Electric storage heater,nz-2040_hp-00,132.7156247182387
E07000035,Electric storage heater,nz-2040_hp-01,144.3815102855971
E07000035,Electric storage heater,nz-2045_hp-00,143.99056123558873
E07000035,Electric storage heater,nz-2045_hp-01,145.08737900771897
E07000035,Electric storage heater,nz-2050_hp-00,156.76387897138548
E07000035,Electric storage heater,nz-2050_hp-01,140.51143099771167
E07000035,Ground-source HP,nz-2040_hp-00,1991.6679943328581
E07000035,Ground-source HP,nz-2040_hp-01,1061.3415948544994
E07000035,Ground-source HP,nz-2045_hp-00,2381.647061864385
E07000035,Ground-source HP,nz-2045_hp-01,2165.3825450568047
E07000035,Ground-source HP,nz-2050_hp-00,35.12239529150001
E07000035,Ground-source HP,nz-2050_hp-01,309.6539573724053
E07000035,H2 boiler,nz-2040_hp-00,35.282026338938515
E07000035,H2 boiler,nz-2040_hp-01,1768.544062340721
E07000035,H2 boiler,nz-2045_hp-00,38.0001134859925
E07000035,H2 boiler,nz-2045_hp-01,35.914181599145536
E07000035,H2 boiler,nz-2050_hp-00,0.00035655139526349883
E07000035,H2 boiler,nz-2050_hp-01,20.690127168864255
E07000035,Heat interface unit,nz-2040_hp-00,33.56642987903747
E07000035,Heat interface unit,nz-2040_hp-01,53.93455486657511
E07000035,Heat interface unit,nz-2045_hp-00,110.55908849357965
E07000035,Heat interface unit,nz-2045_hp-01,145.9778427250938
E07000035,Heat interface unit,nz-2050_hp-00,199.84772083453754
E07000035,Heat interface unit,nz-2050_hp-01,305.20380131668554
E07000035,Gas boiler,nz-2040_hp-00,6848.46664269001
E07000035,Gas boiler,nz-2040_hp-01,6823.287320483968
E07000035,Gas boiler,nz-2045_hp-00,6879.024123067985
E07000035,Gas boiler,nz-2045_hp-01,7041.656925829595
E07000035,Gas boiler,nz-2050_hp-00,10987.803703251964
E07000035,Gas boiler,nz-2050_hp-01,7626.731159323518
E07000035,Oil boiler,nz-2040_hp-00,1074.2694109906877
E07000035,Oil boiler,nz-2040_hp-01,972.0058181233097
E07000035,Oil boiler,nz-2045_hp-00,1001.1513810998276
E07000035,Oil boiler,nz-2045_hp-01,1280.3081744830852
E07000035,Oil boiler,nz-2050_hp-00,4412.323090323627
E07000035,Oil boiler,nz-2050_hp-01,1073.0948954523483
E07000036,AAHP,nz-2040_hp-00,69.10278108772316
E07000036,AAHP,nz-2040_hp-01,43.30764918069022
E07000036,AAHP,nz-2045_hp-00,66.02435382045863
E07000036,AAHP,nz-2045_hp-01,32.606241172436285
E07000036,AAHP,nz-2050_hp-00,3.7204798629040957e-06
E07000036,AAHP,nz-2050_hp-01,6.0565209044756013e-05
E07000036,Air-source HP,nz-2040_hp-00,7404.479817432855
E07000036,Air-source HP,nz-2040_hp-01,7550.222985494691
E07000036,Air-source HP,nz-2045_hp-00,7449.375043447064
E07000036,Air-source HP,nz-2045_hp-01,6771.772234314404
E07000036,Air-source HP,nz-2050_hp-00,18.06898359240922
E07000036,Air-source HP,nz-2050_hp-01,1312.8525839999434
E07000036,AWHP,nz-2040_hp-00,3835.498932193538
E07000036,AWHP,nz-2040_hp-01,3887.1064129620577
E07000036,AWHP,nz-2045_hp-00,3806.8372285721366
E07000036,AWHP,nz-2045_hp-01,3246.0484394029486
E07000036,AWHP,nz-2050_hp-00,246.35042963605486
E07000036,AWHP,nz-2050_hp-01,260.3537564611929
E07000036,Building eff. measures (high),nz-2040_hp-00,4.272106262096893e-05
E07000036,Building eff. measures (high),nz-2040_hp-01,2.408235872987147e-05
E07000036,Building eff. measures (high),nz-2045_hp-00,2.8486524881277742e-05
E07000036,Building eff. measures (high),nz-2045_hp-01,2.0469545204792903e-05
E07000036,Building eff. measures (high),nz-2050_hp-00,1.4715673209734885e-06
E07000036,Building eff. measures (high),nz-2050_hp-01,4.273472376845572e-05
E07000036,Building eff. measures (low),nz-2040_hp-00,164.83698920882756
E07000036,Building eff. measures (low),nz-2040_hp-01,158.54599031615197
E07000036,Building eff. measures (low),nz-2045_hp-00,142.46670820722838
E07000036,Building eff. measures (low),nz-2045_hp-01,140.32281571404764
E07000036,Building eff. measures (low),nz-2050_hp-00,10.629406155171663
E07000036,Building eff. measures (low),nz-2050_hp-01,371.9401492309951
E07000036,Building eff. measures (mid),nz-2040_hp-00,6.0857100552678336e-05
E07000036,Building eff. measures (mid),nz-2040_hp-01,3.79934563624643e-05
E07000036,Building eff. measures (mid),nz-2045_hp-00,4.1272272704389256e-05
E07000036,Building eff. measures (mid),nz-2045_hp-01,3.0048472561989825e-05
E07000036,Building eff. measures (mid),nz-2050_hp-00,2.2343323995788977e-06
E07000036,Building eff. measures (mid),nz-2050_hp-01,6.48412975202344e-05
E07000036,BEST,nz-2040_hp-00,845.212298601313
E07000036,BEST,nz-2040_hp-01,847.7619558481085
E07000036,BEST,nz-2045_hp-00,850.8302087888002
E07000036,BEST,nz-2045_hp-01,854.1736995835079
E07000036,BEST,nz-2050_hp-00,855.0081798262983
E07000036,BEST,nz-2050_hp-01,855.0081449905662
E07000036,Biomass boiler,nz-2040_hp-00,9.034216468285964
E07000036,Biomass boiler,nz-2040_hp-01,8.639305132164091
E07000036,Biomass boiler,nz-2045_hp-00,8.836478640587444
E07000036,Biomass boiler,nz-2045_hp-01,7.546189981038493
E07000036,Biomass boiler,nz-2050_hp-00,6.855600101642183
E07000036,Biomass boiler,nz-2050_hp-01,8.846005477747788
E07000036,Electric resistance heater,nz-2040_hp-00,921.3125002519524
E07000036,Electric resistance heater,nz-2040_hp-01,408.27832276038464
E07000036,Electric resistance heater,nz-2045_hp-00,483.0415276991305
E07000036,Electric resistance heater,nz-2045_hp-01,768.3146567919506
E07000036,Electric resistance heater,nz-2050_hp-00,1684.5978689503802
E07000036,Electric resistance heater,nz-2050_hp-01,8506.965201243158
E07000036,Electric storage heater,nz-2040_hp-00,95.82614402777162
E07000036,Electric storage heater,nz-2040_hp-01,100.68126602736704
E07000036,Electric storage heater,nz-2045_hp-00,100.96428145961895
E07000036,Electric storage heater,nz-2045_hp-01,98.38696735221195
E07000036,Electric storage heater,nz-2050_hp-00,107.19789022039535
E07000036,Electric storage heater,nz-2050_hp-01,94.49031799084153
E07000036,Ground-source HP,nz-2040_hp-00,1603.0600471056662
E07000036,Ground-source HP,nz-2040_hp-01,1236.8790846891493
E07000036,Ground-source HP,nz-2045_hp-00,1658.1726454325076
E07000036,Ground-source HP,nz-2045_hp-01,1382.6745723170177
E07000036,Ground-source HP,nz-2050_hp-00,3.516450961561834
E07000036,Ground-source HP,nz-2050_hp-01,3.5169255247729767
E07000036,H2 boiler,nz-2040_hp-00,51.03052674753744
E07000036,H2 boiler,nz-2040_hp-01,884.0240713520682
E07000036,H2 boiler,nz-2045_hp-00,20.423926497157883
E07000036,H2 boiler,nz-2045_hp-01,14.675609581081545
E07000036,H2 boiler,nz-2050_hp-00,0.0007125596055095739
E07000036,H2 boiler,nz-2050_hp-01,7.8290526228138315
E07000036,Heat interface unit,nz-2040_hp-00,13.094761807464366
E07000036,Heat interface unit,nz-2040_hp-01,240.67596133456667
E07000036,Heat interface unit,nz-2045_hp-00,507.67572656232
E07000036,Heat interface unit,nz-2045_hp-01,964.2813820031333
E07000036,Heat interface unit,nz-2050_hp-00,2503.2457361914776
E07000036,Heat interface unit,nz-2050_hp-01,2459.061227180369
E07000036,Gas boiler,nz-2040_hp-00,10904.984467684264
E07000036,Gas boiler,nz-2040_hp-01,10551.299067425054
E07000036,Gas boiler,nz-2045_hp-00,10823.329973916465
E07000036,Gas boiler,nz-2045_hp-01,11636.617825914629
E07000036,Gas boiler,nz-2050_hp-00,17834.307348536007
E07000036,Gas boiler,nz-2050_hp-01,12045.737404106749
E07000036,Oil boiler,nz-2040_hp-00,117.4792985292824
E07000036,Oil boiler,nz-2040_hp-01,117.53046037006112
E07000036,Oil boiler,nz-2045_hp-00,116.97443316489009
E07000036,Oil boiler,nz-2045_hp-01,117.53180635055867
E07000036,Oil boiler,nz-2050_hp-00,2765.1734859872513
E07000036,Oil boiler,nz-2050_hp-01,108.35159441707445
E07000037,AAHP,nz-2040_hp-00,54.58107866376781
E07000037,AAHP,nz-2040_hp-01,57.383295509095134
E07000037,AAHP,nz-2045_hp-00,70.34467440259898
E07000037,AAHP,nz-2045_hp-01,43.73738736857929
E07000037,AAHP,nz-2050_hp-00,1.4702239643597192e-06
E07000037,AAHP,nz-2050_hp-01,2.3164546342033592e-05
E07000037,Air-source HP,nz-2040_hp-00,5461.128296410872
E07000037,Air-source HP,nz-2040_hp-01,5305.82357631397
E07000037,Air-source HP,nz-2045_hp-00,5191.678967657217
E07000037,Air-source HP,nz-2045_hp-01,6774.7368963500785
E07000037,Air-source HP,nz-2050_hp-00,12.949569285103486
E07000037,Air-source HP,nz-2050_hp-01,909.7634506972253
E07000037,AWHP,nz-2040_hp-00,2796.173660696643
E07000037,AWHP,nz-2040_hp-01,2242.824959557661
E07000037,AWHP,nz-2045_hp-00,2231.4885177038695
E07000037,AWHP,nz-2045_hp-01,2159.2751134194195
E07000037,AWHP,nz-2050_hp-00,53.7936324464687
E07000037,AWHP,nz-2050_hp-01,63.506542591897755
E07000037,Building eff. measures (high),nz-2040_hp-00,2.452724969656219e-05
E07000037,Building eff. measures (high),nz-2040_hp-01,1.2660546749208602e-05
E07000037,Building eff. measures (high),nz-2045_hp-00,1.5753593407742005e-05
E07000037,Building eff. measures (high),nz-2045_hp-01,1.1319718805614692e-05
E07000037,Building eff. measures (high),nz-2050_hp-00,7.792375188093665e-07
E07000037,Building eff. measures (high),nz-2050_hp-01,2.1308040687141705e-05
E07000037,Building eff. measures (low),nz-2040_hp-00,291.83453101936186
E07000037,Building eff. measures (low),nz-2040_hp-01,298.81889631941334
E07000037,Building eff. measures (low),nz-2045_hp-00,241.90460790755137
E07000037,Building eff. measures (low),nz-2045_hp-01,408.65591924318824
E07000037,Building eff. measures (low),nz-2050_hp-00,39.252896769980424
E07000037,Building eff. measures (low),nz-2050_hp-01,409.3110558399056
E07000037,Building eff. measures (mid),nz-2040_hp-00,4.285410649159267e-05
E07000037,Building eff. measures (mid),nz-2040_hp-01,2.1147038762742676e-05
E07000037,Building eff. measures (mid),nz-2045_hp-00,2.5447496671113154e-05
E07000037,Building eff. measures (mid),nz-2045_hp-01,1.8636692986102193e-05
E07000037,Building eff. measures (mid),nz-2050_hp-00,1.3018324959054454e-06
E07000037,Building eff. measures (mid),nz-2050_hp-01,3.827222339114614e-05
E07000037,BEST,nz-2040_hp-00,605.7126490107225
E07000037,BEST,nz-2040_hp-01,601.6218505350971
E07000037,BEST,nz-2045_hp-00,601.2850808973299
E07000037,BEST,nz-2045_hp-01,602.4950580851732
E07000037,BEST,nz-2050_hp-00,604.617457011081
E07000037,BEST,nz-2050_hp-01,600.060270032145
E07000037,Biomass boiler,nz-2040_hp-00,19.42848880909019
E07000037,Biomass boiler,nz-2040_hp-01,22.65517113336027
E07000037,Biomass boiler,nz-2045_hp-00,23.274806772845796
E07000037,Biomass boiler,nz-2045_hp-01,25.047291856785133
E07000037,Biomass boiler,nz-2050_hp-00,18.677252271784013
E07000037,Biomass boiler,nz-2050_hp-01,21.185728865123814
E07000037,Electric resistance heater,nz-2040_hp-00,1283.276694619424
E07000037,Electric resistance heater,nz-2040_hp-01,311.4793047849509
E07000037,Electric resistance heater,nz-2045_hp-00,348.3676668416494
E07000037,Electric resistance heater,nz-2045_hp-01,433.8205835602822
E07000037,Electric resistance heater,nz-2050_hp-00,441.6415643350549
E07000037,Electric resistance heater,nz-2050_hp-01,4717.17353693516
E07000037,Electric storage heater,nz-2040_hp-00,117.49422896867262
E07000037,Electric storage heater,nz-2040_hp-01,118.86504698253958
E07000037,Electric storage heater,nz-2045_hp-00,120.31439000907241
E07000037,Electric storage heater,nz-2045_hp-01,132.62441460466312
E07000037,Electric storage heater,nz-2050_hp-00,127.8982282018465
E07000037,Electric storage heater,nz-2050_hp-01,114.46773349776015
E07000037,Ground-source HP,nz-2040_hp-00,1965.3327806625111
E07000037,Ground-source HP,nz-2040_hp-01,613.0454695130701
E07000037,Ground-source HP,nz-2045_hp-00,815.3044167858861
E07000037,Ground-source HP,nz-2045_hp-01,249.0472371132471
E07000037,Ground-source HP,nz-2050_hp-00,9.357594250061602
E07000037,Ground-source HP,nz-2050_hp-01,9.357747238247079
E07000037,H2 boiler,nz-2040_hp-00,46.323786151043045
E07000037,H2 boiler,nz-2040_hp-01,1774.9211575073707
E07000037,H2 boiler,nz-2045_hp-00,1.0302558169982328
E07000037,H2 boiler,nz-2045_hp-01,0.7151874463370037
E07000037,H2 boiler,nz-2050_hp-00,0.00019115278246208483
E07000037,H2 boiler,nz-2050_hp-01,0.8311853059801093
E07000037,Heat interface unit,nz-2040_hp-00,77.39045251459112
E07000037,Heat interface unit,nz-2040_hp-01,1702.3989087093755
E07000037,Heat interface unit,nz-2045_hp-00,3339.7677543033296
E07000037,Heat interface unit,nz-2045_hp-01,6722.188060633455
E07000037,Heat interface unit,nz-2050_hp-00,3395.363082219427
E07000037,Heat interface unit,nz-2050_hp-01,5787.335527541109
E07000037,Gas boiler,nz-2040_hp-00,9628.849619327768
E07000037,Gas boiler,nz-2040_hp-01,9303.836666235246
E07000037,Gas boiler,nz-2045_hp-00,9360.971771654795
E07000037,Gas boiler,nz-2045_hp-01,4838.470435729165
E07000037,Gas boiler,nz-2050_hp-00,15883.028239785352
E07000037,Gas boiler,nz-2050_hp-01,9743.162110254738
E07000037,Oil boiler,nz-2040_hp-00,237.88394181510174
E07000037,Oil boiler,nz-2040_hp-01,231.7359414324567
E07000037,Oil boiler,nz-2045_hp-00,239.6773988927478
E07000037,Oil boiler,nz-2045_hp-01,194.59661447223752
E07000037,Oil boiler,nz-2050_hp-00,1998.8302295047674
E07000037,Oil boiler,nz-2050_hp-01,209.25523017417513
E07000038,AAHP,nz-2040_hp-00,30.699945351015153
E07000038,AAHP,nz-2040_hp-01,25.84119976771697
E07000038,AAHP,nz-2045_hp-00,42.31156435497003
E07000038,AAHP,nz-2045_hp-01,14.476305993295489
E07000038,AAHP,nz-2050_hp-00,1.7503150511316821e-06
E07000038,AAHP,nz-2050_hp-01,1.999623080602968e-05
E07000038,Air-source HP,nz-2040_hp-00,7003.76334145368
E07000038,Air-source HP,nz-2040_hp-01,7053.927186679439
E07000038,Air-source HP,nz-2045_hp-00,7100.052598136745
E07000038,Air-source HP,nz-2045_hp-01,6430.002845753375
E07000038,Air-source HP,nz-2050_hp-00,19.201950115316873
E07000038,Air-source HP,nz-2050_hp-01,1885.5799966374534
E07000038,AWHP,nz-2040_hp-00,1959.7925635764284
E07000038,AWHP,nz-2040_hp-01,2112.078039039513
E07000038,AWHP,nz-2045_hp-00,2091.534811174195
E07000038,AWHP,nz-2045_hp-01,1888.4097481666245
E07000038,AWHP,nz-2050_hp-00,353.8728109424516
E07000038,AWHP,nz-2050_hp-01,136.74630239738428
E07000038,Building eff. measures (high),nz-2040_hp-00,1.2245102746041086e-05
E07000038,Building eff. measures (high),nz-2040_hp-01,5.889805498062042e-06
E07000038,Building eff. measures (high),nz-2045_hp-00,8.539790214806554e-06
