TECHNOLOGY,RUN,REGION,VALUE
SRHPSN,nz-2050_hp-00_dh-01_lp-01_h2-00_UK|LA|SO,UK,0.0016434989431576314
SRHPSN,nz-2050_hp-00_dh-01_lp-01_h2-01_UK|LA|SO,UK,0.06277813830333401
SRHPSN,nz-2050_hp-01_dh-00_lp-00_h2-00_UK|LA|SO,UK,0.0005357105569639014
SRHPSN,nz-2050_hp-01_dh-00_lp-00_h2-01_UK|LA|SO,UK,0.04150941424963926
SRHPSN,nz-2050_hp-01_dh-00_lp-01_h2-00_UK|LA|SO,UK,0.0019346670292495296
SRHPSN,nz-2050_hp-01_dh-00_lp-01_h2-01_UK|LA|SO,UK,0.10109849970255701
SRHPSN,nz-2050_hp-01_dh-01_lp-00_h2-00_UK|LA|SO,UK,0.0057432546277880895
SRHPSN,nz-2050_hp-01_dh-01_lp-00_h2-01_UK|LA|SO,UK,0.14162131843999423
SRHPSN,nz-2050_hp-01_dh-01_lp-01_h2-00_UK|LA|SO,UK,0.005241251169713158
SRHPSN,nz-2050_hp-01_dh-01_lp-01_h2-01_UK|LA|SO,UK,0.16168629420426753
