RUN,TECHNOLOGY,YEAR,VALUE
nz-2050_hp-00_dh-00_lp-01_h2-01_UK|LA|SO,ASHP,2040,1.4934006664197628
nz-2050_hp-00_dh-00_lp-01_h2-01_UK|LA|SO,ASHP,2045,0.992346799414557
nz-2050_hp-00_dh-00_lp-01_h2-01_UK|LA|SO,ASHP,2050,0.8976499273557089
nz-2050_hp-00_dh-00_lp-01_h2-01_UK|LA|SO,ASHP,2055,1.4774511626315232
nz-2050_hp-00_dh-01_lp-00_h2-01_UK|LA|SO,ASHP,2015,0.0
nz-2050_hp-00_dh-01_lp-00_h2-01_UK|LA|SO,ASHP,2023,9.2477751820338e-08
nz-2050_hp-00_dh-01_lp-00_h2-01_UK|LA|SO,ASHP,2025,0.06937869575996121
nz-2050_hp-00_dh-01_lp-00_h2-01_UK|LA|SO,ASHP,2030,0.4261545641966494
nz-2050_hp-00_dh-01_lp-00_h2-01_UK|LA|SO,ASHP,2035,1.1551583410822404
nz-2050_hp-00_dh-01_lp-00_h2-01_UK|LA|SO,ASHP,2040,1.3894705127791218
nz-2050_hp-00_dh-01_lp-00_h2-01_UK|LA|SO,ASHP,2045,0.8424055113817616
nz-2050_hp-00_dh-01_lp-00_h2-01_UK|LA|SO,ASHP,2050,1.1481289625191384
nz-2050_hp-00_dh-01_lp-00_h2-01_UK|LA|SO,ASHP,2055,1.4212397737133775
nz-2050_hp-00_dh-01_lp-01_h2-00_UK|LA|SO,ASHP,2015,0.0
nz-2050_hp-00_dh-01_lp-01_h2-00_UK|LA|SO,ASHP,2023,0.27762165728501237
nz-2050_hp-00_dh-01_lp-01_h2-00_UK|LA|SO,ASHP,2025,0.2859347440010643
nz-2050_hp-00_dh-01_lp-01_h2-00_UK|LA|SO,ASHP,2030,0.6333276088206203
nz-2050_hp-00_dh-01_lp-01_h2-00_UK|LA|SO,ASHP,2035,1.0510106596706688
nz-2050_hp-00_dh-01_lp-01_h2-00_UK|LA|SO,ASHP,2040,1.604927348470066
nz-2050_hp-00_dh-01_lp-01_h2-00_UK|LA|SO,ASHP,2045,1.0555846485891656
nz-2050_hp-00_dh-01_lp-01_h2-00_UK|LA|SO,ASHP,2050,1.1097990210165019
nz-2050_hp-00_dh-01_lp-01_h2-00_UK|LA|SO,ASHP,2055,1.6539755741519242
nz-2050_hp-00_dh-01_lp-01_h2-01_UK|LA|SO,ASHP,2015,0.0
nz-2050_hp-00_dh-01_lp-01_h2-01_UK|LA|SO,ASHP,2023,0.2766911334469147
nz-2050_hp-00_dh-01_lp-01_h2-01_UK|LA|SO,ASHP,2025,0.3121939165780037
nz-2050_hp-00_dh-01_lp-01_h2-01_UK|LA|SO,ASHP,2030,0.5583002109926206
nz-2050_hp-00_dh-01_lp-01_h2-01_UK|LA|SO,ASHP,2035,0.9646705977510567
nz-2050_hp-00_dh-01_lp-01_h2-01_UK|LA|SO,ASHP,2040,1.4408472500919882
nz-2050_hp-00_dh-01_lp-01_h2-01_UK|LA|SO,ASHP,2045,1.0312172962374113
nz-2050_hp-00_dh-01_lp-01_h2-01_UK|LA|SO,ASHP,2050,0.9829428488824786
nz-2050_hp-00_dh-01_lp-01_h2-01_UK|LA|SO,ASHP,2055,1.435120954020936
nz-2050_hp-01_dh-00_lp-00_h2-00_UK|LA|SO,ASHP,2015,0.0
nz-2050_hp-01_dh-00_lp-00_h2-00_UK|LA|SO,ASHP,2023,0.0
nz-2050_hp-01_dh-00_lp-00_h2-00_UK|LA|SO,ASHP,2025,0.0
nz-2050_hp-01_dh-00_lp-00_h2-00_UK|LA|SO,ASHP,2030,0.04657110515865541
nz-2050_hp-01_dh-00_lp-00_h2-00_UK|LA|SO,ASHP,2035,0.21133221398998292
nz-2050_hp-01_dh-00_lp-00_h2-00_UK|LA|SO,ASHP,2040,0.2551434713598642
nz-2050_hp-01_dh-00_lp-00_h2-00_UK|LA|SO,ASHP,2045,0.2846128908956029
nz-2050_hp-01_dh-00_lp-00_h2-00_UK|LA|SO,ASHP,2050,0.31992496731034986
nz-2050_hp-01_dh-00_lp-00_h2-00_UK|LA|SO,ASHP,2055,0.36615906459030945
nz-2050_hp-01_dh-00_lp-00_h2-01_UK|LA|SO,ASHP,2015,0.0
nz-2050_hp-01_dh-00_lp-00_h2-01_UK|LA|SO,ASHP,2023,0.0
nz-2050_hp-01_dh-00_lp-00_h2-01_UK|LA|SO,ASHP,2025,0.0
nz-2050_hp-01_dh-00_lp-00_h2-01_UK|LA|SO,ASHP,2030,0.045905039426965256
nz-2050_hp-01_dh-00_lp-00_h2-01_UK|LA|SO,ASHP,2035,0.21466073845817712
nz-2050_hp-01_dh-00_lp-00_h2-01_UK|LA|SO,ASHP,2040,0.2551434519390543
nz-2050_hp-01_dh-00_lp-00_h2-01_UK|LA|SO,ASHP,2045,0.28881519588002746
nz-2050_hp-01_dh-00_lp-00_h2-01_UK|LA|SO,ASHP,2050,0.3039079106233943
nz-2050_hp-01_dh-00_lp-00_h2-01_UK|LA|SO,ASHP,2055,0.3677713091839825
nz-2050_hp-01_dh-00_lp-01_h2-00_UK|LA|SO,ASHP,2015,0.0
nz-2050_hp-01_dh-00_lp-01_h2-00_UK|LA|SO,ASHP,2023,0.0
nz-2050_hp-01_dh-00_lp-01_h2-00_UK|LA|SO,ASHP,2025,0.0
nz-2050_hp-01_dh-00_lp-01_h2-00_UK|LA|SO,ASHP,2030,0.16451196931780912
nz-2050_hp-01_dh-00_lp-01_h2-00_UK|LA|SO,ASHP,2035,0.15870141513329816
nz-2050_hp-01_dh-00_lp-01_h2-00_UK|LA|SO,ASHP,2040,0.2527342906048579
nz-2050_hp-01_dh-00_lp-01_h2-00_UK|LA|SO,ASHP,2045,0.2884362535671478
nz-2050_hp-01_dh-00_lp-01_h2-00_UK|LA|SO,ASHP,2050,0.3188277468860298
nz-2050_hp-01_dh-00_lp-01_h2-00_UK|LA|SO,ASHP,2055,0.36848201130189895
