REGION,TECHNOLOGY,RUN,VALUE
E06000040,Building Heat Dist.,nz-2045_hp-00,39.47185214503293
E06000040,Building Heat Dist.,nz-2045_hp-01,37.10832885017805
E06000040,Building Heat Dist.,nz-2050_hp-00,26.642911489031704
E06000040,Building Heat Dist.,nz-2050_hp-01,24.49224540219044
E06000040,Building Heat Eff.,nz-2040_hp-00,8.605831236242942
E06000040,Building Heat Eff.,nz-2040_hp-01,7.599955255845235
E06000040,Building Heat Eff.,nz-2045_hp-00,7.397988296182078
E06000040,Building Heat Eff.,nz-2045_hp-01,8.020303423998058
E06000040,Building Heat Eff.,nz-2050_hp-00,5.637275736665084
E06000040,Building Heat Eff.,nz-2050_hp-01,11.159858388798277
E06000040,Building Heat Gen.,nz-2040_hp-00,247.39233309439362
E06000040,Building Heat Gen.,nz-2040_hp-01,245.13594974196806
E06000040,Building Heat Gen.,nz-2045_hp-00,247.386360324803
E06000040,Building Heat Gen.,nz-2045_hp-01,229.78579565350253
E06000040,Building Heat Gen.,nz-2050_hp-00,162.92866030803324
E06000040,Building Heat Gen.,nz-2050_hp-01,178.8008917448187
E06000040,DH systems,nz-2040_hp-00,0.6010705433501619
E06000040,DH systems,nz-2040_hp-01,2.562989812126789
E06000040,DH systems,nz-2045_hp-00,3.8572011067237435
E06000040,DH systems,nz-2045_hp-01,5.193832692911189
E06000040,DH systems,nz-2050_hp-00,5.933668819029616
E06000040,DH systems,nz-2050_hp-01,16.8337530476285
E06000040,Others,nz-2040_hp-00,0.007408638176999907
E06000040,Others,nz-2040_hp-01,0.007408580486254064
E06000040,Others,nz-2045_hp-00,0.007408424903775063
E06000040,Others,nz-2045_hp-01,0.007408460528026377
E06000040,Others,nz-2050_hp-00,0.007408231625848612
E06000040,Others,nz-2050_hp-01,0.007408805978475726
E06000040,Supply,nz-2040_hp-00,0.07029729425321156
E06000040,Supply,nz-2040_hp-01,0.17284909136415616
E06000040,Supply,nz-2045_hp-00,0.24692947009084001
E06000040,Supply,nz-2045_hp-01,0.2939160252664841
E06000040,Supply,nz-2050_hp-00,0.1103360212645871
E06000040,Supply,nz-2050_hp-01,0.6279355884084801
E06000040,T&D (except DH),nz-2040_hp-00,128.40606757485213
E06000040,T&D (except DH),nz-2040_hp-01,129.57866220824536
E06000040,T&D (except DH),nz-2045_hp-00,128.3649721789424
E06000040,T&D (except DH),nz-2045_hp-01,128.28424431175424
E06000040,T&D (except DH),nz-2050_hp-00,127.27034288685398
E06000040,T&D (except DH),nz-2050_hp-01,133.13738191290471
E06000041,Building Heat Dist.,nz-2040_hp-00,42.360109367321016
E06000041,Building Heat Dist.,nz-2040_hp-01,42.905805752248654
E06000041,Building Heat Dist.,nz-2045_hp-00,43.09286337973601
E06000041,Building Heat Dist.,nz-2045_hp-01,47.59011311548161
E06000041,Building Heat Dist.,nz-2050_hp-00,27.45246323706328
E06000041,Building Heat Dist.,nz-2050_hp-01,25.654466723964553
E06000041,Building Heat Eff.,nz-2040_hp-00,6.682875405265358
E06000041,Building Heat Eff.,nz-2040_hp-01,6.431146746538283
E06000041,Building Heat Eff.,nz-2045_hp-00,6.49713909963431
E06000041,Building Heat Eff.,nz-2045_hp-01,8.275054297513467
E06000041,Building Heat Eff.,nz-2050_hp-00,5.534426189312436
E06000041,Building Heat Eff.,nz-2050_hp-01,11.384380072915782
E06000041,Building Heat Gen.,nz-2040_hp-00,258.8795469802997
E06000041,Building Heat Gen.,nz-2040_hp-01,261.7658973214216
E06000041,Building Heat Gen.,nz-2045_hp-00,261.6928950765484
E06000041,Building Heat Gen.,nz-2045_hp-01,293.7114145255815
E06000041,Building Heat Gen.,nz-2050_hp-00,163.83195689791916
E06000041,Building Heat Gen.,nz-2050_hp-01,180.93062379828615
E06000041,DH systems,nz-2040_hp-00,0.8595140673107968
E06000041,DH systems,nz-2040_hp-01,2.3373678643167355
E06000041,DH systems,nz-2045_hp-00,3.4660758176815314
E06000041,DH systems,nz-2045_hp-01,2.840885115772264
E06000041,DH systems,nz-2050_hp-00,6.765201085300714
E06000041,DH systems,nz-2050_hp-01,24.407322733434334
E06000041,Others,nz-2040_hp-00,0.007242194825580158
E06000041,Others,nz-2040_hp-01,0.007242129873189708
E06000041,Others,nz-2045_hp-00,0.00724195536260667
E06000041,Others,nz-2045_hp-01,1280.639939923352
E06000041,Others,nz-2050_hp-00,0.007241762721631952
E06000041,Others,nz-2050_hp-01,0.007242368254273837
E06000041,Supply,nz-2040_hp-00,0.01447999782690176
E06000041,Supply,nz-2040_hp-01,0.06565670592494761
E06000041,Supply,nz-2045_hp-00,0.131310017420768
E06000041,Supply,nz-2045_hp-01,0.14884879304606285
E06000041,Supply,nz-2050_hp-00,0.022966564661335304
E06000041,Supply,nz-2050_hp-01,0.6105885000710904
E06000041,T&D (except DH),nz-2040_hp-00,120.49696184533255
E06000041,T&D (except DH),nz-2040_hp-01,121.09920976373523
E06000041,T&D (except DH),nz-2045_hp-00,120.47010747270397
E06000041,T&D (except DH),nz-2045_hp-01,118.70641440559469
E06000041,T&D (except DH),nz-2050_hp-00,119.3790200175272
E06000041,T&D (except DH),nz-2050_hp-01,125.27451914468186
E06000042,Building Heat Dist.,nz-2040_hp-00,72.31175024667309
E06000042,Building Heat Dist.,nz-2040_hp-01,72.75093084712559
E06000042,Building Heat Dist.,nz-2045_hp-00,73.30728643900841
E06000042,Building Heat Dist.,nz-2045_hp-01,76.27444074934122
E06000042,Building Heat Dist.,nz-2050_hp-00,46.87703681588919
E06000042,Building Heat Dist.,nz-2050_hp-01,44.070438315719855
E06000042,Building Heat Eff.,nz-2040_hp-00,18.39727088002998
E06000042,Building Heat Eff.,nz-2040_hp-01,18.930371013101787
E06000042,Building Heat Eff.,nz-2045_hp-00,17.90281376592612
E06000042,Building Heat Eff.,nz-2045_hp-01,19.997011391112242
E06000042,Building Heat Eff.,nz-2050_hp-00,18.042158900520647
E06000042,Building Heat Eff.,nz-2050_hp-01,22.276736914637606
E06000042,Building Heat Gen.,nz-2040_hp-00,450.6117849832841
E06000042,Building Heat Gen.,nz-2040_hp-01,440.0945538933373
E06000042,Building Heat Gen.,nz-2045_hp-00,445.139227128236
E06000042,Building Heat Gen.,nz-2045_hp-01,492.70117142663963
E06000042,Building Heat Gen.,nz-2050_hp-00,268.4053073384948
E06000042,Building Heat Gen.,nz-2050_hp-01,299.9642921396686
E06000042,DH systems,nz-2040_hp-00,1.132719330495632
E06000042,DH systems,nz-2040_hp-01,6.6988907382238825
E06000042,DH systems,nz-2045_hp-00,7.40186449322229
E06000042,DH systems,nz-2045_hp-01,6.630315695217202
E06000042,DH systems,nz-2050_hp-00,31.044106204825066
E06000042,DH systems,nz-2050_hp-01,52.999954980030935
E06000042,Others,nz-2040_hp-00,0.011473499360079293
E06000042,Others,nz-2040_hp-01,0.011473375386775616
E06000042,Others,nz-2045_hp-00,0.01147309364196666
E06000042,Others,nz-2045_hp-01,1992.1180573838315
E06000042,Others,nz-2050_hp-00,0.011472888559361159
E06000042,Others,nz-2050_hp-01,0.011473612020978742
E06000042,Supply,nz-2040_hp-00,0.10735547722578878
E06000042,Supply,nz-2040_hp-01,0.35005009775136914
E06000042,Supply,nz-2045_hp-00,0.36494678344179127
E06000042,Supply,nz-2045_hp-01,0.6063021624697442
E06000042,Supply,nz-2050_hp-00,0.13541209079736463
E06000042,Supply,nz-2050_hp-01,0.4952986968719047
E06000042,T&D (except DH),nz-2040_hp-00,198.2093984929025
E06000042,T&D (except DH),nz-2040_hp-01,199.82080229336427
E06000042,T&D (except DH),nz-2045_hp-00,197.90321817518796
E06000042,T&D (except DH),nz-2045_hp-01,196.0530742050752
E06000042,T&D (except DH),nz-2050_hp-00,197.13829438529504
E06000042,T&D (except DH),nz-2050_hp-01,205.8233801239239
E06000043,Building Heat Dist.,nz-2040_hp-00,54.78159733000077
E06000043,Building Heat Dist.,nz-2040_hp-01,55.70218073129238
E06000043,Building Heat Dist.,nz-2045_hp-00,55.88326046594534
E06000043,Building Heat Dist.,nz-2045_hp-01,57.59026168156215
E06000043,Building Heat Dist.,nz-2050_hp-00,41.86511748368117
E06000043,Building Heat Dist.,nz-2050_hp-01,37.91555596733375
E06000043,Building Heat Eff.,nz-2040_hp-00,12.496772786929165
E06000043,Building Heat Eff.,nz-2040_hp-01,12.463331364292713
E06000043,Building Heat Eff.,nz-2045_hp-00,11.84944113893225
E06000043,Building Heat Eff.,nz-2045_hp-01,17.18850853998352
E06000043,Building Heat Eff.,nz-2050_hp-00,9.038020285379593
E06000043,Building Heat Eff.,nz-2050_hp-01,15.712382924591004
E06000043,Building Heat Gen.,nz-2040_hp-00,397.51068388063203
E06000043,Building Heat Gen.,nz-2040_hp-01,378.6559219948463
E06000043,Building Heat Gen.,nz-2045_hp-00,358.46036462281336
E06000043,Building Heat Gen.,nz-2045_hp-01,406.0216004658356
E06000043,Building Heat Gen.,nz-2050_hp-00,252.84737636743122
E06000043,Building Heat Gen.,nz-2050_hp-01,246.094371140937
E06000043,DH systems,nz-2040_hp-00,3.944698677875644
E06000043,DH systems,nz-2040_hp-01,8.927546951304128
E06000043,DH systems,nz-2045_hp-00,32.97117820895385
E06000043,DH systems,nz-2045_hp-01,44.52064117453926
E06000043,DH systems,nz-2050_hp-00,30.47800358122176
E06000043,DH systems,nz-2050_hp-01,95.25512255984657
E06000043,Others,nz-2040_hp-00,0.01276953171888762
E06000043,Others,nz-2040_hp-01,0.012768835223333316
E06000043,Others,nz-2045_hp-00,0.012768620271036327
E06000043,Others,nz-2045_hp-01,2182.3442732570466
E06000043,Others,nz-2050_hp-00,0.012768426036082674
E06000043,Others,nz-2050_hp-01,0.01276915352674201
E06000043,Supply,nz-2040_hp-00,0.05732903803493353
E06000043,Supply,nz-2040_hp-01,0.07623288498503004
E06000043,Supply,nz-2045_hp-00,0.06567202320606634
E06000043,Supply,nz-2045_hp-01,0.10253278669598555
E06000043,Supply,nz-2050_hp-00,0.030104559346326765
E06000043,Supply,nz-2050_hp-01,0.06359350346924603
E06000043,T&D (except DH),nz-2040_hp-00,109.76038968485248
E06000043,T&D (except DH),nz-2040_hp-01,116.89884952038778
E06000043,T&D (except DH),nz-2045_hp-00,109.14036989720867
E06000043,T&D (except DH),nz-2045_hp-01,108.75651482821313
E06000043,T&D (except DH),nz-2050_hp-00,108.97974373689553
E06000043,T&D (except DH),nz-2050_hp-01,112.44335575501741
E06000044,Building Heat Dist.,nz-2040_hp-00,41.78664663872231
E06000044,Building Heat Dist.,nz-2040_hp-01,42.3019372442754
E06000044,Building Heat Dist.,nz-2045_hp-00,42.176765762347614
E06000044,Building Heat Dist.,nz-2045_hp-01,44.41717690915659
E06000044,Building Heat Dist.,nz-2050_hp-00,29.79696668385107
E06000044,Building Heat Dist.,nz-2050_hp-01,26.40337081843024
E06000044,Building Heat Eff.,nz-2040_hp-00,9.739300670521178
E06000044,Building Heat Eff.,nz-2040_hp-01,9.615973114915748
E06000044,Building Heat Eff.,nz-2045_hp-00,9.710825558694847
E06000044,Building Heat Eff.,nz-2045_hp-01,10.84862659122349
E06000044,Building Heat Eff.,nz-2050_hp-00,9.209254592719494
E06000044,Building Heat Eff.,nz-2050_hp-01,12.699650710817124
E06000044,Building Heat Gen.,nz-2040_hp-00,291.18962207409623
E06000044,Building Heat Gen.,nz-2040_hp-01,283.2969396897793
E06000044,Building Heat Gen.,nz-2045_hp-00,275.66684833614033
E06000044,Building Heat Gen.,nz-2045_hp-01,316.38105313569724
E06000044,Building Heat Gen.,nz-2050_hp-00,179.19872628194378
E06000044,Building Heat Gen.,nz-2050_hp-01,181.77005707829858
E06000044,DH systems,nz-2040_hp-00,1.457235591004854
E06000044,DH systems,nz-2040_hp-01,5.028350812337846
E06000044,DH systems,nz-2045_hp-00,14.159269516757583
E06000044,DH systems,nz-2045_hp-01,12.405034411696423
E06000044,DH systems,nz-2050_hp-00,23.34806894438539
E06000044,DH systems,nz-2050_hp-01,58.089375316037156
E06000044,Others,nz-2040_hp-00,0.010298950883580505
E06000044,Others,nz-2040_hp-01,0.010297726927848232
E06000044,Others,nz-2045_hp-00,0.010297548858374552
E06000044,Others,nz-2045_hp-01,1753.762418777296
E06000044,Others,nz-2050_hp-00,0.010297409730044591
E06000044,Others,nz-2050_hp-01,0.010297930347717517
E06000044,T&D (except DH),nz-2040_hp-00,87.9627026503363
E06000044,T&D (except DH),nz-2040_hp-01,91.5574308602257
E06000044,T&D (except DH),nz-2045_hp-00,87.65306468990367
E06000044,T&D (except DH),nz-2045_hp-01,87.49558118208394
E06000044,T&D (except DH),nz-2050_hp-00,87.60041116410771
E06000044,T&D (except DH),nz-2050_hp-01,90.38614233075384
E06000045,Building Heat Dist.,nz-2040_hp-00,51.24515113749148
E06000045,Building Heat Dist.,nz-2040_hp-01,50.42922497618235
E06000045,Building Heat Dist.,nz-2045_hp-00,51.06136706638719
E06000045,Building Heat Dist.,nz-2045_hp-01,48.266012456852955
E06000045,Building Heat Dist.,nz-2050_hp-00,35.7796021832611
E06000045,Building Heat Dist.,nz-2050_hp-01,32.363729089189285
E06000045,Building Heat Eff.,nz-2040_hp-00,12.631829679864062
E06000045,Building Heat Eff.,nz-2040_hp-01,12.237859532828658
E06000045,Building Heat Eff.,nz-2045_hp-00,12.2642538590056
E06000045,Building Heat Eff.,nz-2045_hp-01,12.398207131952079
E06000045,Building Heat Eff.,nz-2050_hp-00,9.678101643115848
E06000045,Building Heat Eff.,nz-2050_hp-01,15.150955878436218
E06000045,Building Heat Gen.,nz-2040_hp-00,346.1239626541715
E06000045,Building Heat Gen.,nz-2040_hp-01,324.21853358458367
E06000045,Building Heat Gen.,nz-2045_hp-00,326.3539308869573
E06000045,Building Heat Gen.,nz-2045_hp-01,302.2497029257942
E06000045,Building Heat Gen.,nz-2050_hp-00,204.94603370404388
E06000045,Building Heat Gen.,nz-2050_hp-01,208.3277282583084
E06000045,DH systems,nz-2040_hp-00,4.27203110374905
E06000045,DH systems,nz-2040_hp-01,11.743535330888076
E06000045,DH systems,nz-2045_hp-00,15.671045036415125
E06000045,DH systems,nz-2045_hp-01,21.156041594710956
E06000045,DH systems,nz-2050_hp-00,29.915552462535068
E06000045,DH systems,nz-2050_hp-01,78.24603157144104
E06000045,Others,nz-2040_hp-00,0.012031948399489806
E06000045,Others,nz-2040_hp-01,0.01203124700421673
E06000045,Others,nz-2045_hp-00,0.012031038154810384
E06000045,Others,nz-2045_hp-01,0.012031160261506963
E06000045,Others,nz-2050_hp-00,0.012030842756161694
E06000045,Others,nz-2050_hp-01,0.012031556884885577
E06000045,Supply,nz-2040_hp-00,0.06676168186748846
E06000045,Supply,nz-2040_hp-01,0.06917380983034735
E06000045,Supply,nz-2045_hp-00,0.06961327340357164
E06000045,Supply,nz-2045_hp-01,0.05805960507543624
E06000045,Supply,nz-2050_hp-00,0.03325731943030322
E06000045,Supply,nz-2050_hp-01,0.06894322423389718
E06000045,T&D (except DH),nz-2040_hp-00,100.80418359798674
E06000045,T&D (except DH),nz-2040_hp-01,104.294941554971
E06000045,T&D (except DH),nz-2045_hp-00,100.70869437867097
E06000045,T&D (except DH),nz-2045_hp-01,100.66745520640693
E06000045,T&D (except DH),nz-2050_hp-00,100.63859527707523
E06000045,T&D (except DH),nz-2050_hp-01,102.85528169692431
E06000046,Building Heat Dist.,nz-2040_hp-00,31.85369112576842
E06000046,Building Heat Dist.,nz-2040_hp-01,32.181790077166646
E06000046,Building Heat Dist.,nz-2045_hp-00,32.9564746274787
E06000046,Building Heat Dist.,nz-2045_hp-01,36.3296796215977
E06000046,Building Heat Dist.,nz-2050_hp-00,20.716442460290825
E06000046,Building Heat Dist.,nz-2050_hp-01,18.650420643238125
E06000046,Building Heat Eff.,nz-2040_hp-00,4.90732999818853
E06000046,Building Heat Eff.,nz-2040_hp-01,5.207062831647091
E06000046,Building Heat Eff.,nz-2045_hp-00,4.935119130691785
E06000046,Building Heat Eff.,nz-2045_hp-01,5.076961998228043
E06000046,Building Heat Eff.,nz-2050_hp-00,4.992538162635089
E06000046,Building Heat Eff.,nz-2050_hp-01,9.84021437535219
E06000046,Building Heat Gen.,nz-2040_hp-00,208.99951005165488
E06000046,Building Heat Gen.,nz-2040_hp-01,208.4486712325579
E06000046,Building Heat Gen.,nz-2045_hp-00,213.20695517246895
E06000046,Building Heat Gen.,nz-2045_hp-01,240.77926889895934
E06000046,Building Heat Gen.,nz-2050_hp-00,140.79856399264895
E06000046,Building Heat Gen.,nz-2050_hp-01,157.55063391768292
E06000046,DH systems,nz-2040_hp-00,0.4663166571732984
E06000046,DH systems,nz-2040_hp-01,0.9328511774381433
E06000046,DH systems,nz-2045_hp-00,1.4051367298108457
E06000046,DH systems,nz-2045_hp-01,1.196651333152533
E06000046,DH systems,nz-2050_hp-00,2.2633571063505955
E06000046,DH systems,nz-2050_hp-01,4.9625492503562585
E06000046,Others,nz-2040_hp-00,0.007120122627430734
E06000046,Others,nz-2040_hp-01,0.007119995168775695
E06000046,Others,nz-2045_hp-00,0.007119911830610391
E06000046,Others,nz-2045_hp-01,1253.7841343648101
E06000046,Others,nz-2050_hp-00,0.007119762513438479
E06000046,Others,nz-2050_hp-01,0.0071200373224551815
E06000046,Supply,nz-2040_hp-00,0.2131710578318802
E06000046,Supply,nz-2040_hp-01,0.26533843594013895
E06000046,Supply,nz-2045_hp-00,0.35685776808652325
E06000046,Supply,nz-2045_hp-01,0.5020982317847648
E06000046,Supply,nz-2050_hp-00,0.23505813234828737
E06000046,Supply,nz-2050_hp-01,1.4452306752357227
E06000046,T&D (except DH),nz-2040_hp-00,136.34433002028544
E06000046,T&D (except DH),nz-2040_hp-01,137.56676821302386
E06000046,T&D (except DH),nz-2045_hp-00,136.1199913185292
E06000046,T&D (except DH),nz-2045_hp-01,134.1005524206985
E06000046,T&D (except DH),nz-2050_hp-00,134.99481014956703
E06000046,T&D (except DH),nz-2050_hp-01,141.40362882977973
E06000047,Building Heat Dist.,nz-2040_hp-00,131.5098686251971
E06000047,Building Heat Dist.,nz-2040_hp-01,134.9376753808141
E06000047,Building Heat Dist.,nz-2045_hp-00,136.90281949037205
E06000047,Building Heat Dist.,nz-2045_hp-01,130.93777223466668
E06000047,Building Heat Dist.,nz-2050_hp-00,90.42170749451388
E06000047,Building Heat Dist.,nz-2050_hp-01,80.93101507400387
E06000047,Building Heat Eff.,nz-2040_hp-00,23.355103979053165
E06000047,Building Heat Eff.,nz-2040_hp-01,22.156709747761475
E06000047,Building Heat Eff.,nz-2045_hp-00,22.170041812067076
E06000047,Building Heat Eff.,nz-2045_hp-01,22.059884163507515
E06000047,Building Heat Eff.,nz-2050_hp-00,16.473354102234584
E06000047,Building Heat Eff.,nz-2050_hp-01,30.435048072784415
E06000047,Building Heat Gen.,nz-2040_hp-00,817.3432456571161
E06000047,Building Heat Gen.,nz-2040_hp-01,810.2466640737616
E06000047,Building Heat Gen.,nz-2045_hp-00,830.2298318793439
E06000047,Building Heat Gen.,nz-2045_hp-01,796.3472381579987
E06000047,Building Heat Gen.,nz-2050_hp-00,551.7913324405939
E06000047,Building Heat Gen.,nz-2050_hp-01,625.6763550957833
E06000047,DH systems,nz-2040_hp-00,1.4093658475725037
E06000047,DH systems,nz-2040_hp-01,2.96369826373772
E06000047,DH systems,nz-2045_hp-00,4.177416785227544
E06000047,DH systems,nz-2045_hp-01,7.002935391744451
E06000047,DH systems,nz-2050_hp-00,9.273591564054895
E06000047,DH systems,nz-2050_hp-01,18.659704332738492
E06000047,Others,nz-2040_hp-00,0.022106934314166063
E06000047,Others,nz-2040_hp-01,0.02210645056625247
E06000047,Others,nz-2045_hp-00,0.0221063432166044
E06000047,Others,nz-2045_hp-01,0.02210642153916712
E06000047,Others,nz-2050_hp-00,0.02210618510811067
E06000047,Others,nz-2050_hp-01,0.02210664131736138
E06000047,Supply,nz-2040_hp-00,2.4852590174716584
E06000047,Supply,nz-2040_hp-01,2.7483694339327993
E06000047,Supply,nz-2045_hp-00,2.9935173928613397
E06000047,Supply,nz-2045_hp-01,2.947679639416699
E06000047,Supply,nz-2050_hp-00,2.5959673456303705
E06000047,Supply,nz-2050_hp-01,5.2028765763237645
E06000047,T&D (except DH),nz-2040_hp-00,657.8144448249383
E06000047,T&D (except DH),nz-2040_hp-01,661.8554939341782
E06000047,T&D (except DH),nz-2045_hp-00,657.0005206504522
E06000047,T&D (except DH),nz-2045_hp-01,657.3960419453978
E06000047,T&D (except DH),nz-2050_hp-00,651.558159482946
E06000047,T&D (except DH),nz-2050_hp-01,684.7857075784281
E06000049,Building Heat Dist.,nz-2040_hp-00,105.30368553781481
E06000049,Building Heat Dist.,nz-2040_hp-01,106.93046018881077
E06000049,Building Heat Dist.,nz-2045_hp-00,107.55805338973047
E06000049,Building Heat Dist.,nz-2045_hp-01,100.22622034024761
E06000049,Building Heat Dist.,nz-2050_hp-00,69.36185769514199
E06000049,Building Heat Dist.,nz-2050_hp-01,62.90148491647495
E06000049,Building Heat Eff.,nz-2040_hp-00,19.627508234602054
E06000049,Building Heat Eff.,nz-2040_hp-01,18.13538219387086
E06000049,Building Heat Eff.,nz-2045_hp-00,19.0018268006272
E06000049,Building Heat Eff.,nz-2045_hp-01,19.262235282603818
E06000049,Building Heat Eff.,nz-2050_hp-00,15.668712492652695
E06000049,Building Heat Eff.,nz-2050_hp-01,29.04653351607946
E06000049,Building Heat Gen.,nz-2040_hp-00,644.6395549207441
E06000049,Building Heat Gen.,nz-2040_hp-01,641.433881436754
E06000049,Building Heat Gen.,nz-2045_hp-00,646.1556211682582
E06000049,Building Heat Gen.,nz-2045_hp-01,598.5242710346241
E06000049,Building Heat Gen.,nz-2050_hp-00,413.1815691367607
E06000049,Building Heat Gen.,nz-2050_hp-01,471.67540670122673
E06000049,DH systems,nz-2040_hp-00,1.1782809315879494
E06000049,DH systems,nz-2040_hp-01,4.269970293490869
E06000049,DH systems,nz-2045_hp-00,6.184849126635692
E06000049,DH systems,nz-2045_hp-01,13.382318571362937
E06000049,DH systems,nz-2050_hp-00,14.930458350911923
E06000049,DH systems,nz-2050_hp-01,31.64048303906199
E06000049,Others,nz-2040_hp-00,0.016154977874471052
E06000049,Others,nz-2040_hp-01,0.01615482460529428
E06000049,Others,nz-2045_hp-00,0.016154512645737525
E06000049,Others,nz-2045_hp-01,0.016154939028955772
E06000049,Others,nz-2050_hp-00,0.016154300973303004
E06000049,Others,nz-2050_hp-01,0.016155079538945065
E06000049,Supply,nz-2040_hp-00,0.5255890410338208
E06000049,Supply,nz-2040_hp-01,0.5807538490802202
E06000049,Supply,nz-2045_hp-00,0.9202432528085398
E06000049,Supply,nz-2045_hp-01,1.257007715654486
E06000049,Supply,nz-2050_hp-00,0.6118347663144384
E06000049,Supply,nz-2050_hp-01,1.5481365184498648
E06000049,T&D (except DH),nz-2040_hp-00,426.1224899339297
E06000049,T&D (except DH),nz-2040_hp-01,427.2261856753384
E06000049,T&D (except DH),nz-2045_hp-00,425.72638775463935
E06000049,T&D (except DH),nz-2045_hp-01,425.6563791875831
E06000049,T&D (except DH),nz-2050_hp-00,422.0632103869496
E06000049,T&D (except DH),nz-2050_hp-01,441.59503265895023
E06000050,Building Heat Dist.,nz-2040_hp-00,90.02637398255398
E06000050,Building Heat Dist.,nz-2040_hp-01,90.78213640756725
E06000050,Building Heat Dist.,nz-2045_hp-00,90.89764672162357
E06000050,Building Heat Dist.,nz-2045_hp-01,85.8253950646942
E06000050,Building Heat Dist.,nz-2050_hp-00,58.59074065812
E06000050,Building Heat Dist.,nz-2050_hp-01,54.09809495747466
E06000050,Building Heat Eff.,nz-2040_hp-00,17.870281833224666
E06000050,Building Heat Eff.,nz-2040_hp-01,16.167876731327922
E06000050,Building Heat Eff.,nz-2045_hp-00,17.235043072622314
E06000050,Building Heat Eff.,nz-2045_hp-01,17.350962157923032
E06000050,Building Heat Eff.,nz-2050_hp-00,14.719586906135198
E06000050,Building Heat Eff.,nz-2050_hp-01,23.750661622273178
E06000050,Building Heat Gen.,nz-2040_hp-00,552.2011772462677
E06000050,Building Heat Gen.,nz-2040_hp-01,543.0534607592969
E06000050,Building Heat Gen.,nz-2045_hp-00,541.6830484503582
E06000050,Building Heat Gen.,nz-2045_hp-01,510.8418852712052
E06000050,Building Heat Gen.,nz-2050_hp-00,353.12585931850896
E06000050,Building Heat Gen.,nz-2050_hp-01,396.565535011435
E06000050,DH systems,nz-2040_hp-00,1.0504205441828496
E06000050,DH systems,nz-2040_hp-01,5.304655066552083
E06000050,DH systems,nz-2045_hp-00,8.58943165236925
E06000050,DH systems,nz-2045_hp-01,12.569858136833183
E06000050,DH systems,nz-2050_hp-00,13.856998482982448
E06000050,DH systems,nz-2050_hp-01,28.147573705381244
E06000050,Others,nz-2040_hp-00,0.015320007082069865
E06000050,Others,nz-2040_hp-01,0.015319609440179655
E06000050,Others,nz-2045_hp-00,0.015319551443364283
E06000050,Others,nz-2045_hp-01,202.61249591399036
E06000050,Others,nz-2050_hp-00,0.015319383075601694
E06000050,Others,nz-2050_hp-01,0.015319760768324728
E06000050,Supply,nz-2040_hp-00,0.3798275187152803
E06000050,Supply,nz-2040_hp-01,0.36453491658413645
E06000050,Supply,nz-2045_hp-00,0.45546019651594394
E06000050,Supply,nz-2045_hp-01,0.5219508131058077
E06000050,Supply,nz-2050_hp-00,0.5125948531851906
E06000050,Supply,nz-2050_hp-01,1.238260410547633
E06000050,T&D (except DH),nz-2040_hp-00,362.54462028606787
E06000050,T&D (except DH),nz-2040_hp-01,363.49891835742665
E06000050,T&D (except DH),nz-2045_hp-00,362.1181395663149
E06000050,T&D (except DH),nz-2045_hp-01,362.21789610322264
E06000050,T&D (except DH),nz-2050_hp-00,358.9898718937939
E06000050,T&D (except DH),nz-2050_hp-01,376.0621181125683
E06000051,Building Heat Dist.,nz-2040_hp-00,76.62731807987333
E06000051,Building Heat Dist.,nz-2040_hp-01,76.1058463217085
E06000051,Building Heat Dist.,nz-2045_hp-00,78.51255727382988
E06000051,Building Heat Dist.,nz-2045_hp-01,80.73178648242973
E06000051,Building Heat Dist.,nz-2050_hp-00,50.06895824473507
E06000051,Building Heat Dist.,nz-2050_hp-01,52.25531560277281
E06000051,Building Heat Eff.,nz-2040_hp-00,11.010805230704818
E06000051,Building Heat Eff.,nz-2040_hp-01,10.343652827286297
E06000051,Building Heat Eff.,nz-2045_hp-00,10.021210603737702
E06000051,Building Heat Eff.,nz-2045_hp-01,13.618498817187126
E06000051,Building Heat Eff.,nz-2050_hp-00,8.291359664391578
E06000051,Building Heat Eff.,nz-2050_hp-01,16.551715519355504
E06000051,Building Heat Gen.,nz-2040_hp-00,488.8589271165608
E06000051,Building Heat Gen.,nz-2040_hp-01,471.6418893835099
E06000051,Building Heat Gen.,nz-2045_hp-00,492.1482621366793
E06000051,Building Heat Gen.,nz-2045_hp-01,549.7670182350322
E06000051,Building Heat Gen.,nz-2050_hp-00,316.2850017422868
E06000051,Building Heat Gen.,nz-2050_hp-01,394.424369187017
E06000051,DH systems,nz-2040_hp-00,1.1721224145031905
E06000051,DH systems,nz-2040_hp-01,2.910437224952172
E06000051,DH systems,nz-2045_hp-00,3.7152146592425574
E06000051,DH systems,nz-2045_hp-01,4.403094159251732
E06000051,DH systems,nz-2050_hp-00,5.62917236331123
E06000051,DH systems,nz-2050_hp-01,11.220687695740757
E06000051,Others,nz-2040_hp-00,0.01097944086114952
E06000051,Others,nz-2040_hp-01,0.010979236146909876
E06000051,Others,nz-2045_hp-00,0.010979100808834717
E06000051,Others,nz-2045_hp-01,1974.5974344146914
E06000051,Others,nz-2050_hp-00,0.0109789478389881
E06000051,Others,nz-2050_hp-01,0.010979272289086487
E06000051,Supply,nz-2040_hp-00,1.6107695062357443
E06000051,Supply,nz-2040_hp-01,1.8691254309618368
