RUN,EMISSION,YEAR,VALUE
nz-2045_hp-00_dh-01_lp-01_h2-01_UK|LA|SO,CD,2023,113663.78358428608
nz-2045_hp-00_dh-01_lp-01_h2-01_UK|LA|SO,CD,2025,95160.37695465046
nz-2045_hp-00_dh-01_lp-01_h2-01_UK|LA|SO,CD,2030,66142.58741973322
nz-2045_hp-00_dh-01_lp-01_h2-01_UK|LA|SO,CD,2035,37056.22528126793
nz-2045_hp-00_dh-01_lp-01_h2-01_UK|LA|SO,CD,2040,15860.062825711539
nz-2045_hp-00_dh-01_lp-01_h2-01_UK|LA|SO,CD,2045,0.0
nz-2045_hp-00_dh-01_lp-01_h2-01_UK|LA|SO,CD,2050,0.0
nz-2045_hp-00_dh-01_lp-01_h2-01_UK|LA|SO,CD,2055,0.0
nz-2045_hp-00_dh-01_lp-01_h2-01_UK|LA|SO,CD,2060,0.0
nz-2045_hp-01_dh-00_lp-00_h2-00_UK|LA|SO,CD,2015,144988.55003204476
nz-2045_hp-01_dh-00_lp-00_h2-00_UK|LA|SO,CD,2021,123891.89803104526
nz-2045_hp-01_dh-00_lp-00_h2-00_UK|LA|SO,CD,2023,113663.78358421398
nz-2045_hp-01_dh-00_lp-00_h2-00_UK|LA|SO,CD,2025,95160.37695458691
nz-2045_hp-01_dh-00_lp-00_h2-00_UK|LA|SO,CD,2030,68726.93891119424
nz-2045_hp-01_dh-00_lp-00_h2-00_UK|LA|SO,CD,2035,42293.50086995451
nz-2045_hp-01_dh-00_lp-00_h2-00_UK|LA|SO,CD,2040,15860.062825821611
nz-2045_hp-01_dh-00_lp-00_h2-00_UK|LA|SO,CD,2045,0.0
nz-2045_hp-01_dh-00_lp-00_h2-00_UK|LA|SO,CD,2050,0.0
nz-2045_hp-01_dh-00_lp-00_h2-00_UK|LA|SO,CD,2055,0.0
nz-2045_hp-01_dh-00_lp-00_h2-00_UK|LA|SO,CD,2060,0.0
nz-2045_hp-01_dh-00_lp-00_h2-01_UK|LA|SO,CD,2015,144988.82831987244
nz-2045_hp-01_dh-00_lp-00_h2-01_UK|LA|SO,CD,2021,124133.0661378041
nz-2045_hp-01_dh-00_lp-00_h2-01_UK|LA|SO,CD,2023,113663.783582916
nz-2045_hp-01_dh-00_lp-00_h2-01_UK|LA|SO,CD,2025,95160.3769545317
nz-2045_hp-01_dh-00_lp-00_h2-01_UK|LA|SO,CD,2030,68726.93891078045
nz-2045_hp-01_dh-00_lp-00_h2-01_UK|LA|SO,CD,2035,42293.50087155557
nz-2045_hp-01_dh-00_lp-00_h2-01_UK|LA|SO,CD,2040,15860.062823514996
nz-2045_hp-01_dh-00_lp-00_h2-01_UK|LA|SO,CD,2045,0.0
nz-2045_hp-01_dh-00_lp-00_h2-01_UK|LA|SO,CD,2050,0.0
nz-2045_hp-01_dh-00_lp-00_h2-01_UK|LA|SO,CD,2055,0.0
nz-2045_hp-01_dh-00_lp-00_h2-01_UK|LA|SO,CD,2060,0.0
nz-2045_hp-01_dh-00_lp-01_h2-00_UK|LA|SO,CD,2015,144980.5935625023
nz-2045_hp-01_dh-00_lp-01_h2-00_UK|LA|SO,CD,2021,119828.91872382566
nz-2045_hp-01_dh-00_lp-01_h2-00_UK|LA|SO,CD,2023,113663.78358444055
nz-2045_hp-01_dh-00_lp-01_h2-00_UK|LA|SO,CD,2025,95160.3769540232
nz-2045_hp-01_dh-00_lp-01_h2-00_UK|LA|SO,CD,2030,68726.93891150274
nz-2045_hp-01_dh-00_lp-01_h2-00_UK|LA|SO,CD,2035,42293.50086880458
nz-2045_hp-01_dh-00_lp-01_h2-00_UK|LA|SO,CD,2040,15860.062825790343
nz-2045_hp-01_dh-00_lp-01_h2-00_UK|LA|SO,CD,2045,0.0
nz-2045_hp-01_dh-00_lp-01_h2-00_UK|LA|SO,CD,2050,0.0
nz-2045_hp-01_dh-00_lp-01_h2-00_UK|LA|SO,CD,2055,0.0
nz-2045_hp-01_dh-00_lp-01_h2-00_UK|LA|SO,CD,2060,0.0
nz-2045_hp-01_dh-00_lp-01_h2-01_UK|LA|SO,CD,2015,144982.93079590212
nz-2045_hp-01_dh-00_lp-01_h2-01_UK|LA|SO,CD,2021,119743.76301105296
nz-2045_hp-01_dh-00_lp-01_h2-01_UK|LA|SO,CD,2023,113663.78358444225
nz-2045_hp-01_dh-00_lp-01_h2-01_UK|LA|SO,CD,2025,95160.37695457163
nz-2045_hp-01_dh-00_lp-01_h2-01_UK|LA|SO,CD,2030,68726.93891154017
nz-2045_hp-01_dh-00_lp-01_h2-01_UK|LA|SO,CD,2035,42293.500868706615
nz-2045_hp-01_dh-00_lp-01_h2-01_UK|LA|SO,CD,2040,15860.062825815203
nz-2045_hp-01_dh-00_lp-01_h2-01_UK|LA|SO,CD,2045,0.0
nz-2045_hp-01_dh-00_lp-01_h2-01_UK|LA|SO,CD,2050,0.0
nz-2045_hp-01_dh-00_lp-01_h2-01_UK|LA|SO,CD,2055,0.0
nz-2045_hp-01_dh-00_lp-01_h2-01_UK|LA|SO,CD,2060,0.0
nz-2045_hp-01_dh-01_lp-00_h2-00_UK|LA|SO,CD,2015,145383.90923620405
nz-2045_hp-01_dh-01_lp-00_h2-00_UK|LA|SO,CD,2021,119492.60312721234
nz-2045_hp-01_dh-01_lp-00_h2-00_UK|LA|SO,CD,2023,113663.78358377964
nz-2045_hp-01_dh-01_lp-00_h2-00_UK|LA|SO,CD,2025,95160.37695401689
nz-2045_hp-01_dh-01_lp-00_h2-00_UK|LA|SO,CD,2030,68726.93891157281
nz-2045_hp-01_dh-01_lp-00_h2-00_UK|LA|SO,CD,2035,42293.50086889882
nz-2045_hp-01_dh-01_lp-00_h2-00_UK|LA|SO,CD,2040,15860.062825813136
nz-2045_hp-01_dh-01_lp-00_h2-00_UK|LA|SO,CD,2045,0.0
nz-2045_hp-01_dh-01_lp-00_h2-00_UK|LA|SO,CD,2050,0.0
nz-2045_hp-01_dh-01_lp-00_h2-00_UK|LA|SO,CD,2055,0.0
nz-2045_hp-01_dh-01_lp-00_h2-00_UK|LA|SO,CD,2060,0.0
nz-2045_hp-01_dh-01_lp-00_h2-01_UK|LA|SO,CD,2015,145383.90923614192
nz-2045_hp-01_dh-01_lp-00_h2-01_UK|LA|SO,CD,2021,119567.21897066812
nz-2045_hp-01_dh-01_lp-00_h2-01_UK|LA|SO,CD,2023,113663.78358439147
nz-2045_hp-01_dh-01_lp-00_h2-01_UK|LA|SO,CD,2025,95160.37695460666
nz-2045_hp-01_dh-01_lp-00_h2-01_UK|LA|SO,CD,2030,68726.9389116086
nz-2045_hp-01_dh-01_lp-00_h2-01_UK|LA|SO,CD,2035,42293.50086808766
nz-2045_hp-01_dh-01_lp-00_h2-01_UK|LA|SO,CD,2040,15860.062825826462
nz-2045_hp-01_dh-01_lp-00_h2-01_UK|LA|SO,CD,2045,0.0
nz-2045_hp-01_dh-01_lp-00_h2-01_UK|LA|SO,CD,2050,0.0
nz-2045_hp-01_dh-01_lp-00_h2-01_UK|LA|SO,CD,2055,0.0
nz-2045_hp-01_dh-01_lp-00_h2-01_UK|LA|SO,CD,2060,0.0
nz-2045_hp-01_dh-01_lp-01_h2-00_UK|LA|SO,CD,2015,145383.90923611267
nz-2045_hp-01_dh-01_lp-01_h2-00_UK|LA|SO,CD,2021,118604.295202107
nz-2045_hp-01_dh-01_lp-01_h2-00_UK|LA|SO,CD,2023,113663.78358388373
nz-2045_hp-01_dh-01_lp-01_h2-00_UK|LA|SO,CD,2025,95160.37695476018
nz-2045_hp-01_dh-01_lp-01_h2-00_UK|LA|SO,CD,2030,61913.39886981782
nz-2045_hp-01_dh-01_lp-01_h2-00_UK|LA|SO,CD,2035,42293.500868486844
nz-2045_hp-01_dh-01_lp-01_h2-00_UK|LA|SO,CD,2040,15860.06282583197
nz-2045_hp-01_dh-01_lp-01_h2-00_UK|LA|SO,CD,2045,0.0
nz-2045_hp-01_dh-01_lp-01_h2-00_UK|LA|SO,CD,2050,0.0
nz-2045_hp-01_dh-01_lp-01_h2-00_UK|LA|SO,CD,2055,0.0
nz-2045_hp-01_dh-01_lp-01_h2-00_UK|LA|SO,CD,2060,0.0
nz-2045_hp-01_dh-01_lp-01_h2-01_UK|LA|SO,CD,2015,145383.90923608153
nz-2045_hp-01_dh-01_lp-01_h2-01_UK|LA|SO,CD,2021,118582.55520475443
nz-2045_hp-01_dh-01_lp-01_h2-01_UK|LA|SO,CD,2023,113663.78358360448
nz-2045_hp-01_dh-01_lp-01_h2-01_UK|LA|SO,CD,2025,95160.37695455311
nz-2045_hp-01_dh-01_lp-01_h2-01_UK|LA|SO,CD,2030,61374.33418063667
nz-2045_hp-01_dh-01_lp-01_h2-01_UK|LA|SO,CD,2035,42293.50086890322
nz-2045_hp-01_dh-01_lp-01_h2-01_UK|LA|SO,CD,2040,15860.06282580412
nz-2045_hp-01_dh-01_lp-01_h2-01_UK|LA|SO,CD,2045,0.0
nz-2045_hp-01_dh-01_lp-01_h2-01_UK|LA|SO,CD,2050,0.0
nz-2045_hp-01_dh-01_lp-01_h2-01_UK|LA|SO,CD,2055,0.0
nz-2045_hp-01_dh-01_lp-01_h2-01_UK|LA|SO,CD,2060,0.0
nz-2050_hp-00_dh-00_lp-00_h2-00_UK|LA|SO,CD,2015,145017.9471421556
nz-2050_hp-00_dh-00_lp-00_h2-00_UK|LA|SO,CD,2021,129146.22586077832
nz-2050_hp-00_dh-00_lp-00_h2-00_UK|LA|SO,CD,2023,120083.33282221665
nz-2050_hp-00_dh-00_lp-00_h2-00_UK|LA|SO,CD,2025,104223.27000890327
nz-2050_hp-00_dh-00_lp-00_h2-00_UK|LA|SO,CD,2030,81566.03738454185
nz-2050_hp-00_dh-00_lp-00_h2-00_UK|LA|SO,CD,2035,51987.26606680509
nz-2050_hp-00_dh-00_lp-00_h2-00_UK|LA|SO,CD,2040,27236.932718269687
nz-2050_hp-00_dh-00_lp-00_h2-00_UK|LA|SO,CD,2045,10520.293908510688
nz-2050_hp-00_dh-00_lp-00_h2-00_UK|LA|SO,CD,2050,0.0
nz-2050_hp-00_dh-00_lp-00_h2-00_UK|LA|SO,CD,2055,0.0
nz-2050_hp-00_dh-00_lp-00_h2-00_UK|LA|SO,CD,2060,0.0
nz-2050_hp-00_dh-00_lp-00_h2-01_UK|LA|SO,CD,2015,145044.01920027687
nz-2050_hp-00_dh-00_lp-00_h2-01_UK|LA|SO,CD,2021,129020.69303460124
nz-2050_hp-00_dh-00_lp-00_h2-01_UK|LA|SO,CD,2023,120083.33282407543
nz-2050_hp-00_dh-00_lp-00_h2-01_UK|LA|SO,CD,2025,104223.2699984876
nz-2050_hp-00_dh-00_lp-00_h2-01_UK|LA|SO,CD,2030,80366.34610309062
nz-2050_hp-00_dh-00_lp-00_h2-01_UK|LA|SO,CD,2035,50329.77042450784
nz-2050_hp-00_dh-00_lp-00_h2-01_UK|LA|SO,CD,2040,36251.572173308676
nz-2050_hp-00_dh-00_lp-00_h2-01_UK|LA|SO,CD,2045,13594.339564994574
nz-2050_hp-00_dh-00_lp-00_h2-01_UK|LA|SO,CD,2050,0.0
nz-2050_hp-00_dh-00_lp-00_h2-01_UK|LA|SO,CD,2055,0.0
nz-2050_hp-00_dh-00_lp-00_h2-01_UK|LA|SO,CD,2060,0.0
nz-2050_hp-00_dh-00_lp-01_h2-00_UK|LA|SO,CD,2015,144982.36614599585
nz-2050_hp-00_dh-00_lp-01_h2-00_UK|LA|SO,CD,2021,129146.2258655988
nz-2050_hp-00_dh-00_lp-01_h2-00_UK|LA|SO,CD,2023,120083.3328231092
nz-2050_hp-00_dh-00_lp-01_h2-00_UK|LA|SO,CD,2025,104223.26999781858
nz-2050_hp-00_dh-00_lp-01_h2-00_UK|LA|SO,CD,2030,73795.81641673179
nz-2050_hp-00_dh-00_lp-01_h2-00_UK|LA|SO,CD,2035,42843.4648463339
nz-2050_hp-00_dh-00_lp-01_h2-00_UK|LA|SO,CD,2040,20655.267944510084
nz-2050_hp-00_dh-00_lp-01_h2-00_UK|LA|SO,CD,2045,6671.757060138811
nz-2050_hp-00_dh-00_lp-01_h2-00_UK|LA|SO,CD,2050,0.0
nz-2050_hp-00_dh-00_lp-01_h2-00_UK|LA|SO,CD,2055,0.0
nz-2050_hp-00_dh-00_lp-01_h2-00_UK|LA|SO,CD,2060,0.0
nz-2050_hp-00_dh-00_lp-01_h2-01_UK|LA|SO,CD,2015,144994.3350516116
nz-2050_hp-00_dh-00_lp-01_h2-01_UK|LA|SO,CD,2021,129146.2258646341
nz-2050_hp-00_dh-00_lp-01_h2-01_UK|LA|SO,CD,2023,120083.33282296364
nz-2050_hp-00_dh-00_lp-01_h2-01_UK|LA|SO,CD,2025,104223.26999777638
nz-2050_hp-00_dh-00_lp-01_h2-01_UK|LA|SO,CD,2030,71774.54852287196
nz-2050_hp-00_dh-00_lp-01_h2-01_UK|LA|SO,CD,2035,44538.786469036095
nz-2050_hp-00_dh-00_lp-01_h2-01_UK|LA|SO,CD,2040,34332.78565208043
nz-2050_hp-00_dh-00_lp-01_h2-01_UK|LA|SO,CD,2045,13594.33956498786
nz-2050_hp-00_dh-00_lp-01_h2-01_UK|LA|SO,CD,2050,0.0
nz-2050_hp-00_dh-00_lp-01_h2-01_UK|LA|SO,CD,2055,0.0
nz-2050_hp-00_dh-00_lp-01_h2-01_UK|LA|SO,CD,2060,0.0
nz-2050_hp-00_dh-01_lp-00_h2-01_UK|LA|SO,CD,2015,145589.09363388055
nz-2050_hp-00_dh-01_lp-00_h2-01_UK|LA|SO,CD,2021,127477.47110275835
nz-2050_hp-00_dh-01_lp-00_h2-01_UK|LA|SO,CD,2023,120083.332822446
nz-2050_hp-00_dh-01_lp-00_h2-01_UK|LA|SO,CD,2025,104223.26999775821
nz-2050_hp-00_dh-01_lp-00_h2-01_UK|LA|SO,CD,2030,80632.1519830442
nz-2050_hp-00_dh-01_lp-00_h2-01_UK|LA|SO,CD,2035,50504.1994281569
nz-2050_hp-00_dh-01_lp-00_h2-01_UK|LA|SO,CD,2040,36251.572173684435
nz-2050_hp-00_dh-01_lp-00_h2-01_UK|LA|SO,CD,2045,13594.339564976615
nz-2050_hp-00_dh-01_lp-00_h2-01_UK|LA|SO,CD,2050,0.0
nz-2050_hp-00_dh-01_lp-00_h2-01_UK|LA|SO,CD,2055,0.0
nz-2050_hp-00_dh-01_lp-00_h2-01_UK|LA|SO,CD,2060,0.0
nz-2050_hp-00_dh-01_lp-01_h2-00_UK|LA|SO,CD,2015,145425.4470204044
nz-2050_hp-00_dh-01_lp-01_h2-00_UK|LA|SO,CD,2021,128509.24234430653
nz-2050_hp-00_dh-01_lp-01_h2-00_UK|LA|SO,CD,2023,120083.33282200804
nz-2050_hp-00_dh-01_lp-01_h2-00_UK|LA|SO,CD,2025,104223.26999765883
nz-2050_hp-00_dh-01_lp-01_h2-00_UK|LA|SO,CD,2030,68016.75967871617
nz-2050_hp-00_dh-01_lp-01_h2-00_UK|LA|SO,CD,2035,36293.85141628902
nz-2050_hp-00_dh-01_lp-01_h2-00_UK|LA|SO,CD,2040,15924.880429108505
nz-2050_hp-00_dh-01_lp-01_h2-00_UK|LA|SO,CD,2045,982.7147959075494
nz-2050_hp-00_dh-01_lp-01_h2-00_UK|LA|SO,CD,2050,0.0
nz-2050_hp-00_dh-01_lp-01_h2-00_UK|LA|SO,CD,2055,0.0
nz-2050_hp-00_dh-01_lp-01_h2-00_UK|LA|SO,CD,2060,0.0
nz-2050_hp-00_dh-01_lp-01_h2-01_UK|LA|SO,CD,2015,145426.37009612078
nz-2050_hp-00_dh-01_lp-01_h2-01_UK|LA|SO,CD,2021,128454.46746655671
nz-2050_hp-00_dh-01_lp-01_h2-01_UK|LA|SO,CD,2023,120083.3328232874
nz-2050_hp-00_dh-01_lp-01_h2-01_UK|LA|SO,CD,2025,104223.26999774393
nz-2050_hp-00_dh-01_lp-01_h2-01_UK|LA|SO,CD,2030,67158.80817115959
nz-2050_hp-00_dh-01_lp-01_h2-01_UK|LA|SO,CD,2035,40033.150289519865
nz-2050_hp-00_dh-01_lp-01_h2-01_UK|LA|SO,CD,2040,29877.373724559777
nz-2050_hp-00_dh-01_lp-01_h2-01_UK|LA|SO,CD,2045,13594.339564996051
nz-2050_hp-00_dh-01_lp-01_h2-01_UK|LA|SO,CD,2050,0.0
nz-2050_hp-00_dh-01_lp-01_h2-01_UK|LA|SO,CD,2055,0.0
nz-2050_hp-00_dh-01_lp-01_h2-01_UK|LA|SO,CD,2060,0.0
nz-2050_hp-01_dh-00_lp-00_h2-00_UK|LA|SO,CD,2015,144986.5999231714
nz-2050_hp-01_dh-00_lp-00_h2-00_UK|LA|SO,CD,2021,127136.57521150685
nz-2050_hp-01_dh-00_lp-00_h2-00_UK|LA|SO,CD,2023,120083.33282331844
nz-2050_hp-01_dh-00_lp-00_h2-00_UK|LA|SO,CD,2025,104223.26999775728
nz-2050_hp-01_dh-00_lp-00_h2-00_UK|LA|SO,CD,2030,81566.03738960974
nz-2050_hp-01_dh-00_lp-00_h2-00_UK|LA|SO,CD,2035,58908.80478145519
nz-2050_hp-01_dh-00_lp-00_h2-00_UK|LA|SO,CD,2040,36251.57217237513
nz-2050_hp-01_dh-00_lp-00_h2-00_UK|LA|SO,CD,2045,13594.339564996528
nz-2050_hp-01_dh-00_lp-00_h2-00_UK|LA|SO,CD,2050,0.0
nz-2050_hp-01_dh-00_lp-00_h2-00_UK|LA|SO,CD,2055,0.0
nz-2050_hp-01_dh-00_lp-00_h2-00_UK|LA|SO,CD,2060,0.0
nz-2050_hp-01_dh-00_lp-00_h2-01_UK|LA|SO,CD,2015,144984.87815723324
nz-2050_hp-01_dh-00_lp-00_h2-01_UK|LA|SO,CD,2021,127011.12562585813
nz-2050_hp-01_dh-00_lp-00_h2-01_UK|LA|SO,CD,2023,120083.3328225342
nz-2050_hp-01_dh-00_lp-00_h2-01_UK|LA|SO,CD,2025,104223.26999750784
nz-2050_hp-01_dh-00_lp-00_h2-01_UK|LA|SO,CD,2030,81566.0373895669
nz-2050_hp-01_dh-00_lp-00_h2-01_UK|LA|SO,CD,2035,58908.8047808085
nz-2050_hp-01_dh-00_lp-00_h2-01_UK|LA|SO,CD,2040,36251.5721732467
nz-2050_hp-01_dh-00_lp-00_h2-01_UK|LA|SO,CD,2045,13594.339564974263
nz-2050_hp-01_dh-00_lp-00_h2-01_UK|LA|SO,CD,2050,0.0
nz-2050_hp-01_dh-00_lp-00_h2-01_UK|LA|SO,CD,2055,0.0
nz-2050_hp-01_dh-00_lp-00_h2-01_UK|LA|SO,CD,2060,0.0
nz-2050_hp-01_dh-00_lp-01_h2-00_UK|LA|SO,CD,2015,144976.78553628642
nz-2050_hp-01_dh-00_lp-01_h2-00_UK|LA|SO,CD,2021,126774.7110191465
nz-2050_hp-01_dh-00_lp-01_h2-00_UK|LA|SO,CD,2023,120083.3328234264
nz-2050_hp-01_dh-00_lp-01_h2-00_UK|LA|SO,CD,2025,104223.26999778615
nz-2050_hp-01_dh-00_lp-01_h2-00_UK|LA|SO,CD,2030,75167.69249742421
nz-2050_hp-01_dh-00_lp-01_h2-00_UK|LA|SO,CD,2035,57861.10723978323
nz-2050_hp-01_dh-00_lp-01_h2-00_UK|LA|SO,CD,2040,36251.57217319832
nz-2050_hp-01_dh-00_lp-01_h2-00_UK|LA|SO,CD,2045,13594.339564997543
nz-2050_hp-01_dh-00_lp-01_h2-00_UK|LA|SO,CD,2050,0.0
nz-2050_hp-01_dh-00_lp-01_h2-00_UK|LA|SO,CD,2055,0.0
nz-2050_hp-01_dh-00_lp-01_h2-00_UK|LA|SO,CD,2060,0.0
nz-2050_hp-01_dh-00_lp-01_h2-01_UK|LA|SO,CD,2015,144976.407415312
nz-2050_hp-01_dh-00_lp-01_h2-01_UK|LA|SO,CD,2021,126750.14818743784
nz-2050_hp-01_dh-00_lp-01_h2-01_UK|LA|SO,CD,2023,120083.33282345242
nz-2050_hp-01_dh-00_lp-01_h2-01_UK|LA|SO,CD,2025,104223.26999778574
nz-2050_hp-01_dh-00_lp-01_h2-01_UK|LA|SO,CD,2030,73829.37513899713
nz-2050_hp-01_dh-00_lp-01_h2-01_UK|LA|SO,CD,2035,56322.29713247784
nz-2050_hp-01_dh-00_lp-01_h2-01_UK|LA|SO,CD,2040,36251.57217323699
nz-2050_hp-01_dh-00_lp-01_h2-01_UK|LA|SO,CD,2045,13594.33956500037
nz-2050_hp-01_dh-00_lp-01_h2-01_UK|LA|SO,CD,2050,0.0
nz-2050_hp-01_dh-00_lp-01_h2-01_UK|LA|SO,CD,2055,0.0
nz-2050_hp-01_dh-00_lp-01_h2-01_UK|LA|SO,CD,2060,0.0
nz-2050_hp-01_dh-01_lp-00_h2-00_UK|LA|SO,CD,2015,145423.6079663958
nz-2050_hp-01_dh-01_lp-00_h2-00_UK|LA|SO,CD,2021,125656.32611761225
nz-2050_hp-01_dh-01_lp-00_h2-00_UK|LA|SO,CD,2023,120083.33282340749
nz-2050_hp-01_dh-01_lp-00_h2-00_UK|LA|SO,CD,2025,104223.26999786794
nz-2050_hp-01_dh-01_lp-00_h2-00_UK|LA|SO,CD,2030,81566.03738959396
nz-2050_hp-01_dh-01_lp-00_h2-00_UK|LA|SO,CD,2035,58908.804779932805
